node_from,node_to,weight
FR.184,FR.292,1
FR.184,FR.296,1
FR.184,FR.301,1
FR.184,FR.304,1
FR.184,FR.305,1
FR.184,FR.320,1
FR.184,FR.328,1
FR.184,FR.331,1
FR.184,FR.332,1
FR.184,FR.335,1
FR.184,FR.338,1
FR.184,FR.339,1
FR.184,FR.341,1
FR.184,FR.342,1
FR.184,FR.344,1
FR.184,FR.347,1
FR.184,FR.353,1
FR.184,FR.354,1
FR.184,FR.355,1
FR.184,FR.369,1
FR.184,FR.370,1
FR.184,FR.374,1
FR.184,FR.375,1
FR.184,FR.376,1
FR.184,FR.379,1
FR.184,FR.380,1
FR.184,FR.382,1
FR.184,FR.386,1
FR.184,FR.388,1
FR.184,FR.397,1
FR.184,FR.399,1
FR.184,FR.402,1
FR.184,FR.403,1
FR.184,FR.405,1
FR.184,FR.406,1
FR.184,FR.410,1
FR.184,FR.411,1
FR.184,FR.414,1
FR.184,FR.419,1
FR.184,FR.422,1
FR.184,FR.423,1
FR.184,FR.428,1
FR.184,FR.430,1
FR.184,FR.447,1
FR.184,FR.448,1
FR.184,FR.452,1
FR.184,FR.454,1
FR.184,FR.463,1
FR.184,FR.466,1
FR.184,FR.468,1
FR.184,FR.471,1
FR.184,FR.473,1
FR.184,FR.474,1
FR.184,FR.476,1
FR.184,FR.478,1
FR.184,FR.479,1
FR.184,FR.484,1
FR.184,FR.485,1
FR.184,FR.487,1
FR.184,FR.491,1
FR.184,FR.492,1
FR.184,FR.494,1
FR.184,FR.501,1
FR.184,FR.502,1
FR.184,FR.503,1
FR.184,FR.506,1
FR.184,FR.507,1
FR.184,FR.508,1
FR.184,FR.509,1
FR.184,FR.510,1
FR.184,FR.511,1
FR.184,FR.512,1
FR.184,FR.513,1
FR.184,FR.516,1
FR.184,FR.519,1
FR.184,FR.520,1
FR.184,FR.521,1
FR.184,FR.522,1
FR.184,FR.529,1
FR.184,FR.531,1
FR.184,FR.532,1
FR.184,FR.533,1
FR.184,FR.542,1
FR.184,FR.549,1
FR.184,FR.551,1
FR.184,FR.552,1
FR.184,FR.565,1
FR.184,FR.566,1
FR.184,FR.569,1
FR.184,FR.576,1
FR.184,FR.577,1
FR.184,FR.580,1
FR.184,FR.581,1
FR.184,FR.587,1
FR.184,FR.590,1
FR.184,FR.593,1
FR.184,FR.594,1
FR.184,FR.596,1
FR.184,FR.597,1
FR.184,FR.599,1
FR.184,FR.607,1
FR.184,FR.609,1
FR.184,FR.610,1
FR.185,FR.206,1
FR.185,FR.211,1
FR.185,FR.223,1
FR.185,FR.236,1
FR.185,FR.238,1
FR.185,FR.241,1
FR.185,FR.247,1
FR.185,FR.252,1
FR.185,FR.255,1
FR.185,FR.256,1
FR.185,FR.257,1
FR.185,FR.260,1
FR.185,FR.261,1
FR.185,FR.266,1
FR.185,FR.267,1
FR.185,FR.268,1
FR.185,FR.270,1
FR.185,FR.271,1
FR.185,FR.272,1
FR.185,FR.275,1
FR.185,FR.277,1
FR.185,FR.278,1
FR.185,FR.279,1
FR.185,FR.280,1
FR.185,FR.281,1
FR.185,FR.284,1
FR.185,FR.285,1
FR.185,FR.286,1
FR.185,FR.291,1
FR.185,FR.292,1
FR.185,FR.296,1
FR.185,FR.301,1
FR.185,FR.304,1
FR.185,FR.305,1
FR.185,FR.320,1
FR.185,FR.328,1
FR.185,FR.331,1
FR.185,FR.332,1
FR.185,FR.335,1
FR.185,FR.338,1
FR.185,FR.339,1
FR.185,FR.341,1
FR.185,FR.342,1
FR.185,FR.344,1
FR.185,FR.347,1
FR.185,FR.353,1
FR.185,FR.354,1
FR.185,FR.355,1
FR.185,FR.369,1
FR.185,FR.370,1
FR.185,FR.374,1
FR.185,FR.375,1
FR.185,FR.376,1
FR.185,FR.379,1
FR.185,FR.380,1
FR.185,FR.382,1
FR.185,FR.386,1
FR.185,FR.388,1
FR.185,FR.396,1
FR.185,FR.397,1
FR.185,FR.399,1
FR.185,FR.402,1
FR.185,FR.403,1
FR.185,FR.405,1
FR.185,FR.406,1
FR.185,FR.410,1
FR.185,FR.411,1
FR.185,FR.414,1
FR.185,FR.419,1
FR.185,FR.422,1
FR.185,FR.423,1
FR.185,FR.428,1
FR.185,FR.430,1
FR.185,FR.447,1
FR.185,FR.448,1
FR.185,FR.452,1
FR.185,FR.454,1
FR.185,FR.463,1
FR.185,FR.466,1
FR.185,FR.468,1
FR.185,FR.471,1
FR.185,FR.473,1
FR.185,FR.474,1
FR.185,FR.476,1
FR.185,FR.478,1
FR.185,FR.479,1
FR.185,FR.484,1
FR.185,FR.485,1
FR.185,FR.487,1
FR.185,FR.491,1
FR.185,FR.492,1
FR.185,FR.494,1
FR.185,FR.501,1
FR.185,FR.502,1
FR.185,FR.503,1
FR.185,FR.506,1
FR.185,FR.507,1
FR.185,FR.508,1
FR.185,FR.509,1
FR.185,FR.510,1
FR.185,FR.511,1
FR.185,FR.512,1
FR.185,FR.513,1
FR.185,FR.516,1
FR.185,FR.519,1
FR.185,FR.520,1
FR.185,FR.521,1
FR.185,FR.522,1
FR.185,FR.529,1
FR.185,FR.531,1
FR.185,FR.532,1
FR.185,FR.533,1
FR.185,FR.542,1
FR.185,FR.549,1
FR.185,FR.551,1
FR.185,FR.552,1
FR.185,FR.565,1
FR.185,FR.566,1
FR.185,FR.569,1
FR.185,FR.576,1
FR.185,FR.577,1
FR.185,FR.580,1
FR.185,FR.581,1
FR.185,FR.587,1
FR.185,FR.590,1
FR.185,FR.593,1
FR.185,FR.594,1
FR.185,FR.596,1
FR.185,FR.597,1
FR.185,FR.599,1
FR.185,FR.607,1
FR.185,FR.609,1
FR.185,FR.610,1
FR.186,FR.202,1
FR.186,FR.210,1
FR.186,FR.214,1
FR.186,FR.215,1
FR.186,FR.222,1
FR.186,FR.330,1
FR.186,FR.345,1
FR.186,FR.383,1
FR.186,FR.384,1
FR.186,FR.395,1
FR.186,FR.404,1
FR.186,FR.412,1
FR.186,FR.421,1
FR.186,FR.426,1
FR.186,FR.427,1
FR.186,FR.431,1
FR.186,FR.432,1
FR.186,FR.515,1
FR.186,FR.525,1
FR.186,FR.550,1
FR.186,FR.553,1
FR.186,FR.574,1
FR.186,FR.584,1
FR.186,FR.589,1
FR.186,FR.601,1
FR.187,FR.210,1
FR.187,FR.214,1
FR.187,FR.215,1
FR.187,FR.222,1
FR.187,FR.330,1
FR.187,FR.345,1
FR.187,FR.383,1
FR.187,FR.384,1
FR.187,FR.395,1
FR.187,FR.404,1
FR.187,FR.412,1
FR.187,FR.421,1
FR.187,FR.426,1
FR.187,FR.427,1
FR.187,FR.431,1
FR.187,FR.432,1
FR.187,FR.515,1
FR.187,FR.525,1
FR.187,FR.550,1
FR.187,FR.553,1
FR.187,FR.574,1
FR.187,FR.584,1
FR.187,FR.589,1
FR.187,FR.601,1
FR.188,FR.326,1
FR.188,FR.475,1
FR.188,FR.537,1
FR.189,FR.207,1
FR.190,FR.281,1
FR.190,FR.328,1
FR.190,FR.398,1
FR.190,FR.587,1
FR.191,FR.211,1
FR.191,FR.223,1
FR.191,FR.236,1
FR.191,FR.238,1
FR.191,FR.241,1
FR.191,FR.247,1
FR.191,FR.252,1
FR.191,FR.255,1
FR.191,FR.256,1
FR.191,FR.257,1
FR.191,FR.260,1
FR.191,FR.261,1
FR.191,FR.266,1
FR.191,FR.267,1
FR.191,FR.268,1
FR.191,FR.270,1
FR.191,FR.271,1
FR.191,FR.272,1
FR.191,FR.275,1
FR.191,FR.277,1
FR.191,FR.278,1
FR.191,FR.279,1
FR.191,FR.280,1
FR.191,FR.281,1
FR.191,FR.284,1
FR.191,FR.285,1
FR.191,FR.286,1
FR.191,FR.291,1
FR.191,FR.292,1
FR.191,FR.296,1
FR.191,FR.301,1
FR.191,FR.304,1
FR.191,FR.305,1
FR.191,FR.320,1
FR.191,FR.328,1
FR.191,FR.331,1
FR.191,FR.332,1
FR.191,FR.335,1
FR.191,FR.338,1
FR.191,FR.339,1
FR.191,FR.341,1
FR.191,FR.342,1
FR.191,FR.344,1
FR.191,FR.347,1
FR.191,FR.353,1
FR.191,FR.354,1
FR.191,FR.355,1
FR.191,FR.369,1
FR.191,FR.370,1
FR.191,FR.374,1
FR.191,FR.375,1
FR.191,FR.376,1
FR.191,FR.379,1
FR.191,FR.380,1
FR.191,FR.382,1
FR.191,FR.386,1
FR.191,FR.388,1
FR.191,FR.397,1
FR.191,FR.399,1
FR.191,FR.402,1
FR.191,FR.403,1
FR.191,FR.405,1
FR.191,FR.406,1
FR.191,FR.410,1
FR.191,FR.411,1
FR.191,FR.414,1
FR.191,FR.419,1
FR.191,FR.422,1
FR.191,FR.423,1
FR.191,FR.428,1
FR.191,FR.430,1
FR.191,FR.447,1
FR.191,FR.448,1
FR.191,FR.452,1
FR.191,FR.454,1
FR.191,FR.463,1
FR.191,FR.466,1
FR.191,FR.468,1
FR.191,FR.471,1
FR.191,FR.473,1
FR.191,FR.474,1
FR.191,FR.476,1
FR.191,FR.478,1
FR.191,FR.479,1
FR.191,FR.484,1
FR.191,FR.485,1
FR.191,FR.487,1
FR.191,FR.491,1
FR.191,FR.492,1
FR.191,FR.494,1
FR.191,FR.501,1
FR.191,FR.502,1
FR.191,FR.503,1
FR.191,FR.506,1
FR.191,FR.507,1
FR.191,FR.508,1
FR.191,FR.509,1
FR.191,FR.510,1
FR.191,FR.511,1
FR.191,FR.512,1
FR.191,FR.513,1
FR.191,FR.516,1
FR.191,FR.519,1
FR.191,FR.520,1
FR.191,FR.521,1
FR.191,FR.522,1
FR.191,FR.529,1
FR.191,FR.531,1
FR.191,FR.532,1
FR.191,FR.533,1
FR.191,FR.542,1
FR.191,FR.549,1
FR.191,FR.551,1
FR.191,FR.552,1
FR.191,FR.565,1
FR.191,FR.566,1
FR.191,FR.569,1
FR.191,FR.576,1
FR.191,FR.577,1
FR.191,FR.580,1
FR.191,FR.581,1
FR.191,FR.587,1
FR.191,FR.590,1
FR.191,FR.593,1
FR.191,FR.594,1
FR.191,FR.596,1
FR.191,FR.597,1
FR.191,FR.599,1
FR.191,FR.607,1
FR.191,FR.609,1
FR.191,FR.610,1
FR.192,FR.610,1
FR.193,FR.343,1
FR.194,FR.215,1
FR.194,FR.413,1
FR.194,FR.541,1
FR.195,FR.214,1
FR.195,FR.215,1
FR.195,FR.222,1
FR.195,FR.330,1
FR.195,FR.345,1
FR.195,FR.383,1
FR.195,FR.384,1
FR.195,FR.395,1
FR.195,FR.404,1
FR.195,FR.412,1
FR.195,FR.421,1
FR.195,FR.426,1
FR.195,FR.427,1
FR.195,FR.431,1
FR.195,FR.432,1
FR.195,FR.515,1
FR.195,FR.525,1
FR.195,FR.550,1
FR.195,FR.553,1
FR.195,FR.574,1
FR.195,FR.584,1
FR.195,FR.589,1
FR.195,FR.601,1
FR.196,FR.223,1
FR.196,FR.236,1
FR.196,FR.238,1
FR.196,FR.241,1
FR.196,FR.247,1
FR.196,FR.252,1
FR.196,FR.255,1
FR.196,FR.256,1
FR.196,FR.257,1
FR.196,FR.260,1
FR.196,FR.261,1
FR.196,FR.266,1
FR.196,FR.267,1
FR.196,FR.268,1
FR.196,FR.270,1
FR.196,FR.271,1
FR.196,FR.272,1
FR.196,FR.275,1
FR.196,FR.277,1
FR.196,FR.278,1
FR.196,FR.279,1
FR.196,FR.280,1
FR.196,FR.281,1
FR.196,FR.284,1
FR.196,FR.285,1
FR.196,FR.286,1
FR.196,FR.291,1
FR.196,FR.292,1
FR.196,FR.296,1
FR.196,FR.301,1
FR.196,FR.304,1
FR.196,FR.305,1
FR.196,FR.320,1
FR.196,FR.328,1
FR.196,FR.331,1
FR.196,FR.332,1
FR.196,FR.335,1
FR.196,FR.338,1
FR.196,FR.339,1
FR.196,FR.341,1
FR.196,FR.342,1
FR.196,FR.344,1
FR.196,FR.347,1
FR.196,FR.353,1
FR.196,FR.354,1
FR.196,FR.355,1
FR.196,FR.369,1
FR.196,FR.370,1
FR.196,FR.374,1
FR.196,FR.375,1
FR.196,FR.376,1
FR.196,FR.379,1
FR.196,FR.380,1
FR.196,FR.382,1
FR.196,FR.386,1
FR.196,FR.388,1
FR.196,FR.397,1
FR.196,FR.399,1
FR.196,FR.402,1
FR.196,FR.403,1
FR.196,FR.405,1
FR.196,FR.406,1
FR.196,FR.410,1
FR.196,FR.411,1
FR.196,FR.414,1
FR.196,FR.419,1
FR.196,FR.422,1
FR.196,FR.423,1
FR.196,FR.428,1
FR.196,FR.430,1
FR.196,FR.447,1
FR.196,FR.448,1
FR.196,FR.452,1
FR.196,FR.454,1
FR.196,FR.463,1
FR.196,FR.466,1
FR.196,FR.468,1
FR.196,FR.471,1
FR.196,FR.473,1
FR.196,FR.474,1
FR.196,FR.476,1
FR.196,FR.478,1
FR.196,FR.479,1
FR.196,FR.484,1
FR.196,FR.485,1
FR.196,FR.487,1
FR.196,FR.491,1
FR.196,FR.492,1
FR.196,FR.494,1
FR.196,FR.501,1
FR.196,FR.502,1
FR.196,FR.503,1
FR.196,FR.506,1
FR.196,FR.507,1
FR.196,FR.508,1
FR.196,FR.509,1
FR.196,FR.510,1
FR.196,FR.511,1
FR.196,FR.512,1
FR.196,FR.513,1
FR.196,FR.516,1
FR.196,FR.519,1
FR.196,FR.520,1
FR.196,FR.521,1
FR.196,FR.522,1
FR.196,FR.529,1
FR.196,FR.531,1
FR.196,FR.532,1
FR.196,FR.533,1
FR.196,FR.542,1
FR.196,FR.549,1
FR.196,FR.551,1
FR.196,FR.552,1
FR.196,FR.565,1
FR.196,FR.566,1
FR.196,FR.569,1
FR.196,FR.576,1
FR.196,FR.577,1
FR.196,FR.580,1
FR.196,FR.581,1
FR.196,FR.587,1
FR.196,FR.590,1
FR.196,FR.593,1
FR.196,FR.594,1
FR.196,FR.596,1
FR.196,FR.597,1
FR.196,FR.599,1
FR.196,FR.607,1
FR.196,FR.609,1
FR.196,FR.610,1
FR.197,FR.276,1
FR.197,FR.292,1
FR.197,FR.299,1
FR.197,FR.302,1
FR.197,FR.303,1
FR.197,FR.323,1
FR.197,FR.324,1
FR.197,FR.465,1
FR.197,FR.475,1
FR.197,FR.560,1
FR.198,FR.221,1
FR.198,FR.329,1
FR.198,FR.550,1
FR.198,FR.553,1
FR.198,FR.582,1
FR.199,FR.215,1
FR.199,FR.222,1
FR.199,FR.330,1
FR.199,FR.345,1
FR.199,FR.383,1
FR.199,FR.384,1
FR.199,FR.395,1
FR.199,FR.404,1
FR.199,FR.412,1
FR.199,FR.421,1
FR.199,FR.426,1
FR.199,FR.427,1
FR.199,FR.431,1
FR.199,FR.432,1
FR.199,FR.515,1
FR.199,FR.525,1
FR.199,FR.550,1
FR.199,FR.553,1
FR.199,FR.574,1
FR.199,FR.584,1
FR.199,FR.589,1
FR.199,FR.601,1
FR.200,FR.222,1
FR.200,FR.330,1
FR.200,FR.345,1
FR.200,FR.383,1
FR.200,FR.384,1
FR.200,FR.395,1
FR.200,FR.404,1
FR.200,FR.412,1
FR.200,FR.413,1
FR.200,FR.421,1
FR.200,FR.426,1
FR.200,FR.427,1
FR.200,FR.431,1
FR.200,FR.432,1
FR.200,FR.515,1
FR.200,FR.525,1
FR.200,FR.541,1
FR.200,FR.550,1
FR.200,FR.553,1
FR.200,FR.574,1
FR.200,FR.584,1
FR.200,FR.589,1
FR.200,FR.601,1
FR.201,FR.295,1
FR.201,FR.471,1
FR.202,FR.307,1
FR.202,FR.359,1
FR.202,FR.442,1
FR.203,FR.582,1
FR.204,FR.400,1
FR.204,FR.544,1
FR.205,FR.279,1
FR.206,FR.550,1
FR.207,FR.330,1
FR.207,FR.345,1
FR.207,FR.383,1
FR.207,FR.384,1
FR.207,FR.395,1
FR.207,FR.404,1
FR.207,FR.412,1
FR.207,FR.421,1
FR.207,FR.426,1
FR.207,FR.427,1
FR.207,FR.431,1
FR.207,FR.432,1
FR.207,FR.515,1
FR.207,FR.525,1
FR.207,FR.550,1
FR.207,FR.553,1
FR.207,FR.574,1
FR.207,FR.584,1
FR.207,FR.589,1
FR.207,FR.601,1
FR.208,FR.236,1
FR.208,FR.238,1
FR.208,FR.241,1
FR.208,FR.247,1
FR.208,FR.252,1
FR.208,FR.255,1
FR.208,FR.256,1
FR.208,FR.257,1
FR.208,FR.260,1
FR.208,FR.261,1
FR.208,FR.266,1
FR.208,FR.267,1
FR.208,FR.268,1
FR.208,FR.270,1
FR.208,FR.271,1
FR.208,FR.272,1
FR.208,FR.275,1
FR.208,FR.277,1
FR.208,FR.278,1
FR.208,FR.279,1
FR.208,FR.280,1
FR.208,FR.281,1
FR.208,FR.284,1
FR.208,FR.285,1
FR.208,FR.286,1
FR.208,FR.291,1
FR.208,FR.292,1
FR.208,FR.296,1
FR.208,FR.301,1
FR.208,FR.304,1
FR.208,FR.305,1
FR.208,FR.320,1
FR.208,FR.328,1
FR.208,FR.331,1
FR.208,FR.332,1
FR.208,FR.335,1
FR.208,FR.338,1
FR.208,FR.339,1
FR.208,FR.341,1
FR.208,FR.342,1
FR.208,FR.344,1
FR.208,FR.347,1
FR.208,FR.353,1
FR.208,FR.354,1
FR.208,FR.355,1
FR.208,FR.369,1
FR.208,FR.370,1
FR.208,FR.374,1
FR.208,FR.375,1
FR.208,FR.376,1
FR.208,FR.379,1
FR.208,FR.380,1
FR.208,FR.382,1
FR.208,FR.386,1
FR.208,FR.388,1
FR.208,FR.389,1
FR.208,FR.397,1
FR.208,FR.399,1
FR.208,FR.402,1
FR.208,FR.403,1
FR.208,FR.405,1
FR.208,FR.406,1
FR.208,FR.410,1
FR.208,FR.411,1
FR.208,FR.414,1
FR.208,FR.419,1
FR.208,FR.422,1
FR.208,FR.423,1
FR.208,FR.428,1
FR.208,FR.429,1
FR.208,FR.430,1
FR.208,FR.447,1
FR.208,FR.448,1
FR.208,FR.452,1
FR.208,FR.454,1
FR.208,FR.463,1
FR.208,FR.466,1
FR.208,FR.468,1
FR.208,FR.471,1
FR.208,FR.473,1
FR.208,FR.474,1
FR.208,FR.476,1
FR.208,FR.478,1
FR.208,FR.479,1
FR.208,FR.484,1
FR.208,FR.485,1
FR.208,FR.487,1
FR.208,FR.491,1
FR.208,FR.492,1
FR.208,FR.494,1
FR.208,FR.501,1
FR.208,FR.502,1
FR.208,FR.503,1
FR.208,FR.506,1
FR.208,FR.507,1
FR.208,FR.508,1
FR.208,FR.509,1
FR.208,FR.510,1
FR.208,FR.511,1
FR.208,FR.512,1
FR.208,FR.513,1
FR.208,FR.516,1
FR.208,FR.519,1
FR.208,FR.520,1
FR.208,FR.521,1
FR.208,FR.522,1
FR.208,FR.529,1
FR.208,FR.531,1
FR.208,FR.532,1
FR.208,FR.533,1
FR.208,FR.542,1
FR.208,FR.549,1
FR.208,FR.551,1
FR.208,FR.552,1
FR.208,FR.557,1
FR.208,FR.565,1
FR.208,FR.566,1
FR.208,FR.569,1
FR.208,FR.576,1
FR.208,FR.577,1
FR.208,FR.580,1
FR.208,FR.581,1
FR.208,FR.587,1
FR.208,FR.590,1
FR.208,FR.593,1
FR.208,FR.594,1
FR.208,FR.596,1
FR.208,FR.597,1
FR.208,FR.599,1
FR.208,FR.607,1
FR.208,FR.609,1
FR.208,FR.610,1
FR.209,FR.336,1
FR.209,FR.346,1
FR.209,FR.348,1
FR.209,FR.381,1
FR.209,FR.407,1
FR.209,FR.517,1
FR.210,FR.309,1
FR.210,FR.432,1
FR.211,FR.443,1
FR.211,FR.518,1
FR.212,FR.449,1
FR.213,FR.242,1
FR.213,FR.433,1
FR.213,FR.455,1
FR.213,FR.480,1
FR.213,FR.530,1
FR.213,FR.555,1
FR.214,FR.348,1
FR.214,FR.434,1
FR.215,FR.231,1
FR.215,FR.232,1
FR.215,FR.564,1
FR.216,FR.243,1
FR.216,FR.244,1
FR.216,FR.436,1
FR.216,FR.459,1
FR.217,FR.564,1
FR.218,FR.234,1
FR.218,FR.350,1
FR.218,FR.444,1
FR.218,FR.531,1
FR.218,FR.533,1
FR.218,FR.589,1
FR.218,FR.608,1
FR.219,FR.254,1
FR.219,FR.289,1
FR.219,FR.572,1
FR.220,FR.306,1
FR.220,FR.417,1
FR.220,FR.564,1
FR.221,FR.238,1
FR.221,FR.241,1
FR.221,FR.247,1
FR.221,FR.252,1
FR.221,FR.255,1
FR.221,FR.256,1
FR.221,FR.257,1
FR.221,FR.260,1
FR.221,FR.261,1
FR.221,FR.266,1
FR.221,FR.267,1
FR.221,FR.268,1
FR.221,FR.270,1
FR.221,FR.271,1
FR.221,FR.272,1
FR.221,FR.275,1
FR.221,FR.277,1
FR.221,FR.278,1
FR.221,FR.279,1
FR.221,FR.280,1
FR.221,FR.281,1
FR.221,FR.284,1
FR.221,FR.285,1
FR.221,FR.286,1
FR.221,FR.291,1
FR.221,FR.292,1
FR.221,FR.296,1
FR.221,FR.301,1
FR.221,FR.304,1
FR.221,FR.305,1
FR.221,FR.320,1
FR.221,FR.328,1
FR.221,FR.331,1
FR.221,FR.332,1
FR.221,FR.335,1
FR.221,FR.338,1
FR.221,FR.339,1
FR.221,FR.341,1
FR.221,FR.342,1
FR.221,FR.344,1
FR.221,FR.347,1
FR.221,FR.353,1
FR.221,FR.354,1
FR.221,FR.355,1
FR.221,FR.369,1
FR.221,FR.370,1
FR.221,FR.374,1
FR.221,FR.375,1
FR.221,FR.376,1
FR.221,FR.379,1
FR.221,FR.380,1
FR.221,FR.382,1
FR.221,FR.386,1
FR.221,FR.388,1
FR.221,FR.397,1
FR.221,FR.399,1
FR.221,FR.402,1
FR.221,FR.403,1
FR.221,FR.405,1
FR.221,FR.406,1
FR.221,FR.410,1
FR.221,FR.411,1
FR.221,FR.414,1
FR.221,FR.419,1
FR.221,FR.422,1
FR.221,FR.423,1
FR.221,FR.428,1
FR.221,FR.430,1
FR.221,FR.447,1
FR.221,FR.448,1
FR.221,FR.452,1
FR.221,FR.454,1
FR.221,FR.463,1
FR.221,FR.466,1
FR.221,FR.468,1
FR.221,FR.471,1
FR.221,FR.473,1
FR.221,FR.474,1
FR.221,FR.476,1
FR.221,FR.478,1
FR.221,FR.479,1
FR.221,FR.484,1
FR.221,FR.485,1
FR.221,FR.487,1
FR.221,FR.491,1
FR.221,FR.492,1
FR.221,FR.494,1
FR.221,FR.501,1
FR.221,FR.502,1
FR.221,FR.503,1
FR.221,FR.506,1
FR.221,FR.507,1
FR.221,FR.508,1
FR.221,FR.509,1
FR.221,FR.510,1
FR.221,FR.511,1
FR.221,FR.512,1
FR.221,FR.513,1
FR.221,FR.516,1
FR.221,FR.519,1
FR.221,FR.520,1
FR.221,FR.521,1
FR.221,FR.522,1
FR.221,FR.529,1
FR.221,FR.531,1
FR.221,FR.532,1
FR.221,FR.533,1
FR.221,FR.542,1
FR.221,FR.549,1
FR.221,FR.551,1
FR.221,FR.552,1
FR.221,FR.565,1
FR.221,FR.566,1
FR.221,FR.569,1
FR.221,FR.576,1
FR.221,FR.577,1
FR.221,FR.580,1
FR.221,FR.581,1
FR.221,FR.587,1
FR.221,FR.590,1
FR.221,FR.593,1
FR.221,FR.594,1
FR.221,FR.596,1
FR.221,FR.597,1
FR.221,FR.599,1
FR.221,FR.607,1
FR.221,FR.609,1
FR.221,FR.610,1
FR.222,FR.311,1
FR.222,FR.451,1
FR.223,FR.241,1
FR.223,FR.247,1
FR.223,FR.252,1
FR.223,FR.255,1
FR.223,FR.256,1
FR.223,FR.257,1
FR.223,FR.260,1
FR.223,FR.261,1
FR.223,FR.266,1
FR.223,FR.267,1
FR.223,FR.268,1
FR.223,FR.270,1
FR.223,FR.271,1
FR.223,FR.272,1
FR.223,FR.275,1
FR.223,FR.277,1
FR.223,FR.278,1
FR.223,FR.279,1
FR.223,FR.280,1
FR.223,FR.281,1
FR.223,FR.284,1
FR.223,FR.285,1
FR.223,FR.286,1
FR.223,FR.291,1
FR.223,FR.292,1
FR.223,FR.296,1
FR.223,FR.301,1
FR.223,FR.304,1
FR.223,FR.305,1
FR.223,FR.313,1
FR.223,FR.320,1
FR.223,FR.328,1
FR.223,FR.331,1
FR.223,FR.332,1
FR.223,FR.335,1
FR.223,FR.338,1
FR.223,FR.339,1
FR.223,FR.341,1
FR.223,FR.342,1
FR.223,FR.344,1
FR.223,FR.347,1
FR.223,FR.353,1
FR.223,FR.354,1
FR.223,FR.355,1
FR.223,FR.369,1
FR.223,FR.370,1
FR.223,FR.374,1
FR.223,FR.375,1
FR.223,FR.376,1
FR.223,FR.379,1
FR.223,FR.380,1
FR.223,FR.382,1
FR.223,FR.386,1
FR.223,FR.388,1
FR.223,FR.397,1
FR.223,FR.399,1
FR.223,FR.402,1
FR.223,FR.403,1
FR.223,FR.405,1
FR.223,FR.406,1
FR.223,FR.410,1
FR.223,FR.411,1
FR.223,FR.414,1
FR.223,FR.419,1
FR.223,FR.422,1
FR.223,FR.423,1
FR.223,FR.428,1
FR.223,FR.430,1
FR.223,FR.438,1
FR.223,FR.447,1
FR.223,FR.448,1
FR.223,FR.452,1
FR.223,FR.454,1
FR.223,FR.463,1
FR.223,FR.466,1
FR.223,FR.468,1
FR.223,FR.471,1
FR.223,FR.473,1
FR.223,FR.474,1
FR.223,FR.476,1
FR.223,FR.478,1
FR.223,FR.479,1
FR.223,FR.484,1
FR.223,FR.485,1
FR.223,FR.487,1
FR.223,FR.491,1
FR.223,FR.492,1
FR.223,FR.494,1
FR.223,FR.501,1
FR.223,FR.502,1
FR.223,FR.503,1
FR.223,FR.506,1
FR.223,FR.507,1
FR.223,FR.508,1
FR.223,FR.509,1
FR.223,FR.510,1
FR.223,FR.511,1
FR.223,FR.512,1
FR.223,FR.513,1
FR.223,FR.516,1
FR.223,FR.519,1
FR.223,FR.520,1
FR.223,FR.521,1
FR.223,FR.522,1
FR.223,FR.529,1
FR.223,FR.531,1
FR.223,FR.532,1
FR.223,FR.533,1
FR.223,FR.535,1
FR.223,FR.542,1
FR.223,FR.549,1
FR.223,FR.551,1
FR.223,FR.552,1
FR.223,FR.565,1
FR.223,FR.566,1
FR.223,FR.569,1
FR.223,FR.576,1
FR.223,FR.577,1
FR.223,FR.580,1
FR.223,FR.581,1
FR.223,FR.587,1
FR.223,FR.590,1
FR.223,FR.593,1
FR.223,FR.594,1
FR.223,FR.596,1
FR.223,FR.597,1
FR.223,FR.599,1
FR.223,FR.607,1
FR.223,FR.609,1
FR.223,FR.610,1
FR.224,FR.446,1
FR.224,FR.450,1
FR.225,FR.291,1
FR.225,FR.321,1
FR.225,FR.605,1
FR.226,FR.247,1
FR.226,FR.252,1
FR.226,FR.255,1
FR.226,FR.256,1
FR.226,FR.257,1
FR.226,FR.260,1
FR.226,FR.261,1
FR.226,FR.266,1
FR.226,FR.267,1
FR.226,FR.268,1
FR.226,FR.270,1
FR.226,FR.271,1
FR.226,FR.272,1
FR.226,FR.275,1
FR.226,FR.277,1
FR.226,FR.278,1
FR.226,FR.279,1
FR.226,FR.280,1
FR.226,FR.281,1
FR.226,FR.284,1
FR.226,FR.285,1
FR.226,FR.286,1
FR.226,FR.291,1
FR.226,FR.292,1
FR.226,FR.296,1
FR.226,FR.301,1
FR.226,FR.304,1
FR.226,FR.305,1
FR.226,FR.320,1
FR.226,FR.328,1
FR.226,FR.331,1
FR.226,FR.332,1
FR.226,FR.335,1
FR.226,FR.338,1
FR.226,FR.339,1
FR.226,FR.341,1
FR.226,FR.342,1
FR.226,FR.344,1
FR.226,FR.347,1
FR.226,FR.353,1
FR.226,FR.354,1
FR.226,FR.355,1
FR.226,FR.369,1
FR.226,FR.370,1
FR.226,FR.374,1
FR.226,FR.375,1
FR.226,FR.376,1
FR.226,FR.379,1
FR.226,FR.380,1
FR.226,FR.382,1
FR.226,FR.386,1
FR.226,FR.388,1
FR.226,FR.397,1
FR.226,FR.399,1
FR.226,FR.402,1
FR.226,FR.403,1
