NodeID,NodeLabel,ICC,Lon,Lat,Country
DE.8054,Tauberbischofsheim,DE,49.6233539999998,9.6578259999998,Germany
DE.8055,Traunstein,DE,47.8699384999999,12.6386699999998,Germany
DE.8056,Werdohl,DE,51.2597874999999,7.7584649999998,Germany
DE.8057,Springe,DE,52.2151924999998,9.55687949999978,Germany
NL.8058,Castricum,NL,52.5464214999998,4.65773949999979,Netherlands
NL.8059,Barendrecht,NL,51.8558304999999,4.55078849999978,Netherlands
DE.8060,Bergen auf Ruegen,DE,54.4208334999999,13.4181529999998,Germany
DE.8061,Niederhoechstadt,DE,50.1562719999998,8.54513599999979,Germany
DE.8062,Magstadt,DE,48.7350199999999,8.9687859999998,Germany
DE.8063,Vechta,DE,52.7286799999998,8.28040999999979,Germany
DE.8064,Leonberg,DE,48.7997949999999,9.0040289999998,Germany
DE.8065,Hildesheim Hbf,DE,52.1601734999998,9.95284149999978,Germany
DE.8066,Bopfingen,DE,48.8551999999999,10.3503139999998,Germany
DE.8067,Oberkaufungen,DE,51.2877614999999,9.6350289999998,Germany
DE.8068,Wittstock (Dosse),DE,53.1600019999999,12.4796074999998,Germany
DE.8069,Schifferstadt,DE,49.3933744999999,8.36538349999978,Germany
DE.8070,Eggenfelden,DE,48.4038694999999,12.7481474999998,Germany
DE.8071,Quakenbrueck,DE,52.6739039999999,7.9479574999998,Germany
DE.8072,Neuruppin West,DE,52.9262449999999,12.7938634999998,Germany
DE.8073,Scharbeutz,DE,54.0190389999999,10.7453904999998,Germany
DE.8074,Bad Camberg,DE,50.2972169999999,8.25473249999979,Germany
DE.8075,Gauting,DE,48.0703864999999,11.3761229999998,Germany
NL.8076,Wijchen,NL,51.8115414999998,5.7311219999998,Netherlands
NL.8077,Nijkerk,NL,52.2227789999998,5.49524649999981,Netherlands
DE.8078,Spremberg,DE,51.5744909999999,14.3975419999998,Germany
DE.8079,Kall,DE,50.5368194999998,6.55595099999979,Germany
DE.8080,Luckenwalde,DE,52.0911559999999,13.1602949999998,Germany
